530_601_1_0.66, 0.660156
531_601_1_0.68, 0.681641
532_601_1_0.81, 0.810547
533_202_1_0.76, 0.755859
534_7_1_2.00, 2.0
535_201_1_0.65, 0.654297
536_201_1_0.68, 0.683594
537_452_1_1.25, 1.25
538_253_1_0.62, 0.62
539_601_1_0.62, 0.625
540_601_1_0.82, 0.818359
541_601_1_0.54, 0.544922
542_201_1_0.65, 0.652344
543_605_1_0.80, 0.804688
544_601_1_0.66, 0.664062
545_8_1_2.00, 2.0
546_13_1_2.00, 2.0
547_202_1_0.68, 0.683594
548_601_1_0.71, 0.712891
549_601_1_0.62, 0.625
550_201_1_0.66, 0.65625
551_601_1_0.63, 0.634766
553_601_1_0.70, 0.703125
554_601_1_0.78, 0.783203
555_601_1_0.78, 0.777344
556_601_1_0.65, 0.652344
557_202_1_0.62, 0.625
558_601_1_0.75, 0.748047
559_202_1_0.65, 0.650391
560_303_1_0.72, 0.722656
561_201_1_0.67, 0.667969
562_7_1_2.00, 2.0
563_203_1_0.70, 0.699219
564_601_1_0.62, 0.625
565_601_1_0.60, 0.601562
566_601_1_0.72, 0.71875
567_257_1_0.62, 0.625
568_601_1_0.89, 0.890625
569_7_1_2.00, 2.0
571_601_1_0.67, 0.667969
573_601_1_0.62, 0.625
574_201_1_0.60, 0.595703
575_6_1_2.00, 2.0
576_203_1_0.62, 0.625
577_202_1_0.62, 0.619141
578_601_1_0.62, 0.625
580_7_1_2.00, 2.0
581_601_1_0.62, 0.625
582_601_1_0.68, 0.675781
583_203_1_0.68, 0.677734
584_601_1_0.75, 0.75
585_601_1_0.78, 0.777344
586_204_1_0.57, 0.574219
587_601_1_0.58, 0.578125
588_601_1_0.66, 0.664062
589_601_1_0.58, 0.576172
590_601_1_0.69, 0.685547
591_250_1_0.62, 0.62
593_202_1_0.76, 0.761719
594_601_1_0.68, 0.675781
595_605_1_0.68, 0.675781
596_202_1_0.74, 0.744141
597_301_1_0.68, 0.679688
598_601_1_0.58, 0.576172
599_601_1_0.61, 0.613281
600_301_1_0.61, 0.609375
601_601_1_0.61, 0.605469
602_7_1_2.00, 2.0
603_4_1_2.00, 2.0
605_202_1_0.62, 0.625
606_601_1_0.72, 0.71875
607_402_1_0.32, 0.320312
608_202_1_0.61, 0.613281
610_250_1_0.62, 0.62
611_301_1_0.70, 0.697266
612_7_1_2.00, 2.0
613_7_1_2.00, 2.0
615_4_1_2.00, 2.0
617_601_1_0.62, 0.621094
618_7_1_2.00, 2.0
619_601_1_0.68, 0.683594
620_203_1_0.62, 0.625
621_601_1_0.62, 0.625
622_601_1_0.70, 0.703125
623_203_1_0.65, 0.654297
624_250_1_0.62, 0.62
625_601_1_1.25, 1.25
626_601_1_0.63, 0.630859
627_601_1_0.74, 0.740234
628_7_1_2.00, 2.0
630_601_1_0.62, 0.625
631_202_1_0.80, 0.8
632_7_1_2.00, 2.0
633_301_1_1.25, 1.25
634_202_1_0.69, 0.693359
635_6_1_2.00, 2.0
636_202_1_0.67, 0.673828
637_601_1_0.69, 0.689453
638_601_1_0.65, 0.650391
639_15_1_2.00, 2.0
640_7_1_2.00, 2.0
641_4_1_2.00, 2.0
642_601_1_0.55, 0.546875
643_601_1_0.62, 0.625
644_202_1_0.58, 0.578125
645_202_1_0.74, 0.736328
646_601_1_0.70, 0.697266
647_601_1_0.68, 0.679688
648_605_1_0.72, 0.724609
649_601_1_0.62, 0.621094
650_601_1_0.68, 0.679688
651_601_1_0.77, 0.767578
652_202_1_0.62, 0.625
653_401_1_0.62, 0.625
654_601_1_0.62, 0.625
656_5_1_2.00, 2.0
657_202_1_0.62, 0.625
659_204_1_0.57, 0.566406
660_202_1_0.59, 0.585938
661_202_1_0.72, 0.722656
662_251_1_0.80, 0.8
663_601_1_0.62, 0.625
664_201_1_0.65, 0.654297
665_601_1_0.70, 0.703125
666_7_1_2.00, 2.0
667_301_1_0.61, 0.605469
668_202_1_0.58, 0.583984
669_202_1_0.62, 0.625
670_601_1_0.63, 0.626953
671_10_1_2.00, 2.0
672_601_1_0.67, 0.666016
673_601_1_0.76, 0.763672
674_301_1_0.68, 0.679688
675_601_1_0.98, 0.976562
676_601_1_0.59, 0.585938
677_6_1_2.00, 2.0
679_10_1_0.50, 0.5
680_601_1_0.75, 0.75
682_601_1_0.71, 0.707031
683_104_1_0.80, 0.8
684_301_1_0.68, 0.681641
685_8_1_2.00, 2.0
686_601_1_0.62, 0.625
687_201_1_0.67, 0.673828
688_601_1_0.62, 0.625
689_601_1_0.72, 0.716797
690_4_1_2.00, 2.0
691_601_1_0.67, 0.667969
692_251_1_0.62, 0.62
693_4_1_2.00, 2.0
694_202_1_0.59, 0.585938
695_202_1_0.78, 0.783203
696_8_1_2.00, 2.0
697_203_1_0.59, 0.589844
699_300_1_0.79, 0.791016
700_301_1_0.53, 0.527344
701_202_1_0.65, 0.646484
702_601_1_0.65, 0.650391
703_601_1_0.76, 0.755859
704_4_1_2.00, 2.0
706_4_1_2.00, 2.0
707_250_1_0.80, 0.8
708_601_1_0.78, 0.777344
710_250_1_0.62, 0.625
711_601_1_0.77, 0.765625
712_601_1_0.61, 0.609375
714_601_1_0.69, 0.691406
715_302_1_0.62, 0.625
716_601_1_0.62, 0.625
718_601_1_0.62, 0.625
719_202_1_0.62, 0.625
720_202_1_0.63, 0.630859
721_8_1_2.00, 2.0
722_202_1_0.62, 0.623047
723_601_1_0.67, 0.673828
724_202_1_0.70, 0.703125
725_601_1_0.68, 0.681641
726_601_1_0.62, 0.625
727_301_1_0.64, 0.640625
729_601_1_0.67, 0.671875
730_201_1_0.72, 0.71875
731_7_1_2.00, 2.0
732_301_1_0.53, 0.527344
733_601_1_0.59, 0.587891
734_251_1_0.62, 0.625
736_4_1_2.00, 2.0
737_601_1_0.59, 0.59375
738_202_1_0.50, 0.5
739_201_1_0.75, 0.746094
741_601_1_0.71, 0.710938
742_601_1_0.67, 0.671875
743_6_1_2.00, 2.0
745_601_1_0.76, 0.755859
746_601_1_0.68, 0.677734
747_9_1_2.00, 2.0
748_301_1_1.25, 1.25
749_601_1_0.64, 0.638672
750_601_1_0.59, 0.587891
751_6_1_2.00, 2.0
752_6_1_2.00, 2.0
753_601_1_0.66, 0.658203
754_202_1_0.70, 0.699219
756_601_1_0.58, 0.578125
757_601_1_0.62, 0.625
758_201_1_0.57, 0.574219
759_601_1_0.62, 0.625
760_601_1_0.79, 0.791016
763_6_1_2.00, 2.0
764_601_1_0.68, 0.675781
765_202_1_0.62, 0.625
766_601_1_0.66, 0.664062
767_250_1_0.80, 0.8
768_601_1_0.62, 0.615234
769_300_1_0.88, 0.875
770_6_1_2.00, 2.0
771_5_1_2.00, 2.0
772_7_1_2.00, 2.0
774_601_1_0.69, 0.689453
775_301_1_0.64, 0.640625
776_300_1_0.62, 0.625
777_601_1_0.73, 0.732422
778_6_1_2.00, 2.0
779_6_1_2.00, 2.0
780_251_1_0.80, 0.8
782_4_1_2.00, 2.0
783_605_1_0.78, 0.78125
784_601_1_0.62, 0.625
785_601_1_0.63, 0.630859
786_601_1_0.69, 0.689453
787_201_1_0.64, 0.642578
788_601_1_0.63, 0.630859
790_601_1_0.64, 0.636719
791_601_1_0.74, 0.742188
792_202_1_0.59, 0.589844
793_250_1_1.25, 1.25
794_10_1_2.00, 2.0
795_4_1_2.00, 2.0
796_6_1_2.00, 2.0
797_301_1_0.67, 0.667969
798_301_1_0.65, 0.652344
799_601_1_0.61, 0.609375
800_201_1_0.78, 0.779297
801_601_1_0.67, 0.671875
802_601_1_0.84, 0.84375
803_6_1_2.00, 2.0
804_601_1_0.74, 0.742188
805_601_1_0.65, 0.648438
806_601_1_0.62, 0.625
807_601_1_0.68, 0.675781
808_601_1_0.62, 0.623047
809_202_1_0.62, 0.623047
810_352_1_1.25, 1.25
811_601_1_0.79, 0.794922
812_605_1_0.66, 0.658203
813_601_1_0.75, 0.746094
814_601_1_0.67, 0.673828
815_601_1_0.93, 0.933594
816_203_1_0.69, 0.689453
817_601_1_0.71, 0.707031
818_301_1_0.73, 0.730469
819_601_1_0.76, 0.755859
820_250_1_0.80, 0.8
822_601_1_0.69, 0.693359
823_203_1_0.59, 0.585938
824_605_1_0.87, 0.869141
825_252_1_0.80, 0.8
826_401_1_0.53, 0.525391
827_601_1_0.70, 0.699219
828_105_1_0.69, 0.6875
829_6_1_2.00, 2.0
830_601_1_0.83, 0.826172
831_203_1_0.62, 0.62
832_7_1_2.00, 2.0
833_201_1_0.63, 0.632812
835_4_1_2.00, 2.0
837_601_1_0.62, 0.625
838_400_1_0.98, 0.976562
839_300_1_0.72, 0.724609
840_6_1_2.00, 2.0
842_202_1_0.65, 0.652344
843_601_1_0.67, 0.666016
844_601_1_0.69, 0.693359
846_8_1_2.00, 2.0
848_601_1_0.77, 0.769531
849_7_1_2.00, 2.0
850_300_1_0.77, 0.767578
853_605_1_0.57, 0.568359
856_201_1_0.74, 0.740234
857_601_1_0.66, 0.65625
858_6_1_2.00, 2.0
859_601_1_0.62, 0.625
860_202_1_0.74, 0.736328
861_4_1_2.00, 2.0
862_601_1_0.62, 0.625
864_202_1_0.70, 0.699219
865_202_1_0.62, 0.62
866_601_1_0.73, 0.730469
867_601_1_0.62, 0.625
868_9_1_2.00, 2.0
870_250_1_0.62, 0.625
872_7_1_2.00, 2.0
873_601_1_0.62, 0.625
874_202_1_0.60, 0.599609
875_601_1_0.62, 0.625
877_202_1_0.66, 0.65625
878_601_1_0.64, 0.636719
879_601_1_0.76, 0.763672
880_601_1_0.75, 0.753906
881_605_1_0.70, 0.703125
882_202_1_0.80, 0.8
883_202_1_0.58, 0.576172
884_601_1_0.62, 0.625
885_204_1_0.61, 0.613281
886_605_1_0.87, 0.867188
887_4_1_2.00, 2.0
888_601_1_0.62, 0.625
889_601_1_0.64, 0.642578
890_601_1_0.74, 0.740234
891_8_1_2.00, 2.0
892_201_1_0.55, 0.548828
893_104_1_0.70, 0.703125
894_5_1_2.00, 2.0
895_601_1_0.65, 0.654297
896_4_1_2.00, 2.0
897_202_1_0.70, 0.697266
898_7_1_2.00, 2.0
899_601_1_0.74, 0.738281
900_601_1_0.69, 0.685547
901_4_1_2.00, 2.0
902_601_1_0.67, 0.673828
903_250_1_0.80, 0.8
904_301_1_0.69, 0.685547
906_301_1_1.25, 1.25
907_251_1_0.80, 0.8
908_338_1_1.25, 1.25
909_601_1_0.75, 0.751953
911_601_1_0.68, 0.677734
912_601_1_0.64, 0.636719
913_7_1_2.00, 2.0
914_7_1_2.00, 2.0
915_300_1_0.59, 0.591797
916_201_1_0.81, 0.810547
917_601_1_0.64, 0.642578
918_9_1_2.00, 2.0
919_550_1_1.00, 1.0
920_7_1_2.00, 2.0
921_601_1_0.66, 0.664062
922_601_1_0.62, 0.625
923_601_1_0.67, 0.671875
924_201_1_0.76, 0.761719
925_601_1_0.78, 0.775391
926_601_1_0.69, 0.693359
929_301_1_0.67, 0.667969
930_301_1_0.64, 0.636719
931_201_1_0.70, 0.703125
932_301_1_0.59, 0.587891
933_108_1_0.89, 0.894531
934_601_1_0.62, 0.625
935_202_1_0.65, 0.652344
936_251_1_0.62, 0.625
938_601_1_0.85, 0.849609
939_601_1_0.81, 0.808594
940_7_1_2.00, 2.0
941_4_1_2.00, 2.0
942_7_1_2.00, 2.0
943_604_1_0.64, 0.644531
944_601_1_0.56, 0.558594
945_601_1_0.70, 0.703125
946_301_1_0.98, 0.976562
947_6_1_2.00, 2.0
948_601_1_0.60, 0.601562
949_4_1_2.00, 2.0
950_302_1_0.76, 0.755859
951_601_1_0.78, 0.78125
952_601_1_0.71, 0.708984
953_6_1_2.00, 2.0
954_202_1_0.61, 0.605469
955_601_1_0.78, 0.783203
956_601_1_0.72, 0.71875
957_606_1_0.83, 0.833984
958_6_1_2.00, 2.0
960_601_1_0.71, 0.707031
961_300_1_0.64, 0.640625
962_4_1_2.00, 2.0
963_300_1_0.78, 0.78125
964_2_1_2.00, 2.0
965_601_1_0.56, 0.560547
966_601_1_0.57, 0.570312
967_250_1_0.80, 0.8
968_601_1_0.62, 0.625
970_7_1_2.00, 2.0
971_301_1_0.64, 0.642578
972_303_1_0.39, 0.390625
973_601_1_0.74, 0.740234
974_601_1_0.62, 0.621094
976_202_1_0.62, 0.625
977_250_1_0.80, 0.8
978_601_1_0.78, 0.777344
979_601_1_0.74, 0.740234
980_201_1_0.78, 0.775391
981_601_1_0.76, 0.763672
982_203_1_0.65, 0.650391
983_16_1_2.00, 2.0
984_10_1_2.00, 2.0
985_4_1_2.00, 2.0
986_601_1_0.73, 0.730469
987_202_1_0.74, 0.742188
988_601_1_0.69, 0.685547
989_601_1_0.79, 0.792969
990_301_1_0.70, 0.703125
991_601_1_0.68, 0.679688
993_601_1_0.69, 0.693359
995_201_1_0.70, 0.699219
996_5_1_2.00, 2.0
997_601_1_0.62, 0.625
998_202_1_0.62, 0.625
999_301_1_0.65, 0.650391
1000_8_1_2.00, 2.0
1001_7_1_2.00, 2.0
